UserId,ItemId
433,1747 1111 1605 2901 2271 336 27 1775 1392 2572 798 516 1653 1135 1176 156 101 738 1740 1366 1584 754 2582 378 873 241 2281 1339 356 1388 2530 432 1548 2950 539 290 2138 56 2017 1500 63 1833 638 1670 366 1234 204 1235 1899 1533
434,211 128 281 2440 290 245 2289 1472 2749 1437 351 1236 394 1134 1065 61 437 683 509 4 1346 747 2196 1818 491 81 871 1035 387 549 822 33 137 2950 92 168 408 1215 2337 979 347 2740 186 557 1167 1095 529 28 910 1331
435,2513 21 86 763 1523 488 23 460 1250 2865 2468 165 1394 230 3021 197 1445 2568 2393 682 67 1736 2853 1844 495 479 545 768 2710 1000 660 949 1166 1023 328 1925 2082 2735 1586 956 1197 595 517 902 1202 2819 3111 2555 2630 894
436,145 1732 2774 1255 71 1904 2077 205 1459 23 804 559 3187 545 2204 414 2947 155 3193 800 962 2184 682 554 922 2513 315 1938 1821 282 370 2447 2788 166 368 1439 1378 823 1284 2748 2158 564 454 1914 1794 558 931 39 3023 2245
437,559 2339 486 2522 481 362 2220 512 285 2636 1158 579 1421 211 3160 989 634 52 1787 60 1081 10 1046 2079 939 309 17 1798 1679 805 1247 2587 22 1044 1879 2235 891 598 499 987 1236 1014 2910 2054 2403 1003 34 59 1959 1148
438,2933 1120 2532 1051 1027 2660 2673 2741 964 962 921 542 817 1134 709 672 2962 641 573 450 309 3121 248 905 458 71 1963 1879 2053 1782 1772 1667 1593 2152 75 1559 1523 2 1481 1420 1371 1357 1313 2336 2345 2377 1257 1247 165 503
439,1888 1724 3107 2877 209 3196 84 241 2394 672 2910 775 337 39 2074 962 151 1464 142 394 1420 368 58 2510 2511 64 2546 750 811 2663 1413 2292 1093 2452 1395 1985 3104 302 1580 1145 768 844 533 1130 510 1254 1820 2092 928 205
440,1106 1084 118 635 561 1365 255 262 1540 2159 2087 1939 2607 2660 162 3193 139 963 1981 716 1094 2701 3152 122 45 1297 2412 919 3094 2054 1283 482 468 1985 1441 341 423 1619 2135 3148 1346 612 218 3046 637 593 458 1079 2207 2441
441,869 1017 837 21 1353 1742 1451 1743 2219 86 2476 382 2557 722 1419 2532 2049 67 2741 965 1220 1852 35 1524 288 253 431 82 173 2870 1074 214 1355 839 580 1736 265 526 2826 817 1439 866 1293 1568 231 319 370 674 386 2827
442,2654 3038 2017 640 1703 2254 100 427 2502 326 1775 68 539 2291 738 2492 9 3082 19 20 1809 4 2317 3076 953 913 1530 3118 1525 1553 2718 501 1573 2198 2202 2882 2403 2877 1500 2901 968 151 599 964 1176 140 2390 2514 2959 546
443,360 2999 712 1584 1380 2677 3081 1424 1386 1488 2214 287 1851 1156 200 980 2846 1210 2289 63 2278 2764 2295 46 539 909 2069 232 2489 239 451 2732 437 87 1957 2705 428 560 1135 1468 279 1811 378 1535 2987 854 873 2056 765 495
444,1174 2829 2887 1017 1542 46 30 1079 1095 1555 2727 1162 21 1170 2718 67 1237 1492 2526 210 1834 3107 1377 150 1369 43 959 89 2315 1586 812 203 502 1286 31 1093 96 1540 6 605 2238 2628 38 1815 54 1768 997 662 1523 809
445,2445 2375 1255 1938 1981 1665 86 1404 435 761 869 2774 155 67 3 2243 6 3021 949 2930 1845 2071 1284 2200 2277 51 449 1701 2492 2267 2892 429 2159 1718 877 678 3011 2885 134 1424 160 466 2747 2721 1668 1743 98 1422 205 888
446,67 21 768 1149 1635 23 909 2375 2812 2159 535 151 1908 1015 411 499 44 83 368 2220 928 1720 124 819 2013 362 302 1211 1059 544 997 92 168 1661 1510 2801 1586 3193 1531 1734 1076 3050 685 2790 1938 2 915 374 85 2245
447,76 759 3 1035 1964 2881 926 1408 33 1673 139 2080 3050 1780 1752 1739 2997 2136 1687 2461 1444 1767 347 428 1317 2547 1978 2001 3002 3198 991 247 2302 517 1631 1658 12 2651 11 1754 22 2013 1947 2896 21 486 2528 454 3189 1616
448,1532 754 179 745 619 17 268 229 39 276 297 2382 82 2118 129 3139 2448 1892 271 102 1088 3030 784 947 382 1754 10 3018 348 2419 1033 230 27 4 495 465 823 783 938 1 1497 1115 919 1469 124 346 3129 1342 2309 2238
449,487 354 2472 166 115 175 44 2238 1293 1000 1371 470 2930 1185 655 2222 822 72 2219 3021 1082 1564 1038 2167 1734 2423 1492 2859 579 2389 3122 331 2276 2848 1214 2021 1451 1738 1558 1347 513 648 2368 65 2445 23 228 129 2077 750
450,1525 1321 2767 267 592 156 427 11 754 9 2677 1420 206 40 152 315 723 704 340 1550 39 1833 876 790 627 1964 270 931 2752 87 1079 800 104 213 684 615 2180 387 354 302 681 738 2725 20 2603 271 38 21 151 629
451,2558 2440 1925 1035 1045 166 1709 282 533 207 76 1566 2844 22 442 1145 2742 491 218 888 1631 1586 1489 1448 449 2279 86 1679 16 1681 595 83 3172 881 844 2960 1328 857 2997 337 3046 1832 302 1964 1094 2313 1432 910 368 973
452,405 1448 60 1203 1174 1687 1106 3094 1035 991 28 3052 1960 3022 869 264 614 7 449 2830 2557 12 5 2489 2292 448 17 1964 361 1154 2650 21 272 1785 2946 3185 2047 86 489 3045 1608 385 65 172 171 370 2942 923 51 98
453,146 502 87 1525 1135 2332 11 10 128 2663 51 484 1496 108 704 2572 551 2519 1933 152 14 1464 955 530 2622 1552 2275 550 535 114 326 1554 2232 2725 40 1408 850 631 2892 2361 2492 600 3061 2823 2415 390 30 2049 2121 1680
454,2786 959 127 1383 1369 1095 2112 2882 1204 554 126 1185 138 1061 1084 1058 1043 1237 3008 3005 2087 2887 2871 283 952 521 91 2339 1904 2295 822 1955 2514 1619 1610 848 1555 877 630 377 2930 613 1475 2607 2610 1447 2238 176 2265 1863
455,634 264 274 282 1854 1960 1722 1709 1964 198 384 414 175 448 38 997 60 2909 2774 2709 738 134 2461 949 549 517 2445 922 779 648 1077 705 2431 4 3 51 176 197 1430 1657 1285 2220 1088 1679 2946 2452 12 3037 307 1
456,2117 2013 1822 1296 2519 1383 1413 1169 2468 1674 1456 2394 749 754 1542 822 880 2733 2848 1965 2661 1563 200 1287 91 1190 358 3129 502 605 964 1994 2198 604 354 1214 2526 704 1733 84 2023 82 1051 698 1551 1427 728 722 2646 2910
457,2766 2134 186 2180 569 2202 546 1322 208 213 494 2733 1117 2124 2602 352 1209 257 2588 2802 3163 1223 1228 2573 2569 1450 87 88 1525 1563 107 3024 72 1728 1766 3075 1452 200 1933 1954 1447 150 1986 2040 1408 633 618 601 174 1042
458,951 411 1102 1925 1931 2065 1144 1017 438 2547 2928 1995 2313 2746 2235 90 98 272 1453 2887 107 615 2735 2134 1540 2702 2554 2352 1213 1981 2240 1342 1029 1607 163 2318 182 627 720 1708 479 1107 170 1518 595 2243 1514 415 677 2457
459,411 649 20 1995 1803 460 67 1116 894 145 1416 151 85 181 71 92 23 1294 503 3021 2513 3107 959 2719 93 2452 1146 81 2375 854 259 750 1576 1259 1558 1023 129 1579 1551 990 1603 354 1493 84 720 943 2819 422 928 729
460,2699 3064 131 712 2386 3061 137 2426 2428 146 656 2460 304 2348 420 200 2748 366 2797 314 2841 2923 2896 257 2958 844 1002 3102 3100 985 2011 951 2019 3096 2061 916 2146 3049 2209 2211 786 2291 2303 751 2317 734 732 731 729 2936
461,2 712 2313 3063 708 83 411 1077 278 257 1713 1933 546 1135 175 2121 2254 1525 7 27 702 2498 2028 198 1544 1621 2950 923 1176 1037 671 2887 852 30 2180 592 1339 537 2563 1107 87 428 405 2574 271 121 1497 704 3054 2572
462,24 95 4 96 1062 593 2 17 1106 1754 599 21 1586 1957 2867 2390 272 32 1174 411 134 122 2319 49 2939 211 2996 1453 1243 2080 30 2611 1658 113 38 530 1068 2614 22 1540 1867 1 191 850 50 3185 1981 2232 172 2013
463,1525 558 805 990 2285 2 512 649 61 750 473 302 91 1559 1073 2423 1171 854 2403 673 1492 1095 411 768 242 52 877 1955 1239 535 1185 2159 340 2510 814 23 502 1536 598 1385 902 50 13 1766 989 89 1625 1890 331 84
464,2375 67 353 330 262 260 1492 1590 151 709 1997 2583 2585 175 1741 1717 21 415 142 775 805 52 874 50 651 1041 1085 502 39 477 435 1238 957 2411 2423 2079 209 3162 213 3111 1169 2719 155 2024 2416 1155 2117 1081 2049 2575
465,1631 2326 356 1320 627 1472 1525 1979 1605 2677 2665 3113 516 3149 1115 101 860 1094 841 382 1964 3 170 2950 2771 615 357 268 661 2313 1427 2302 2431 156 2317 3177 2428 519 959 791 7 1395 39 3038 2517 2034 1726 1429 970 2940
466,319 229 838 1110 267 243 722 180 170 3056 755 124 9 7 51 1351 2058 1394 1946 1147 544 689 2476 11 376 1340 65 3011 2846 1938 2014 1552 1823 1081 2696 2661 2994 1111 69 1418 1563 2040 1567 385 1964 61 1321 422 489 1845
467,1 1674 2023 1231 20 1229 2145 865 723 64 625 50 354 411 3166 608 61 382 1383 930 1819 83 2306 2297 2719 1369 1469 374 1683 699 2 122 961 951 1082 2562 709 1734 2439 2423 3107 352 473 96 990 649 387 544 800 44
468,1960 705 231 870 1041 67 357 912 1532 648 709 1065 621 1717 1077 2650 579 2476 294 1239 175 970 1285 949 1287 2461 38 698 2114 2362 23 1033 2279 2787 1316 694 827 150 2821 1568 1997 3046 3185 866 2430 817 1043 1524 21 92
469,2906 331 1486 1508 37 1250 1243 302 2774 1120 244 2105 949 2115 814 795 928 714 50 2542 537 2253 150 1298 352 1072 773 2423 2248 1654 2150 2841 822 134 2177 370 3096 83 1260 554 2830 1997 397 1469 2718 680 1500 520 1685 2071
470,2236 179 1015 1518 1498 415 2220 268 3085 429 709 1065 3162 747 2034 2863 394 897 17 421 11 868 1273 1404 1255 242 392 353 1551 327 1394 422 3010 2812 1371 886 13 2921 1003 2207 1588 1764 2650 2510 870 934 1488 948 86 1089
471,1732 666 1287 1898 983 870 1921 314 354 297 2423 823 1310 271 2276 1414 783 2287 233 412 2090 2394 115 2774 1108 862 2251 621 2719 2757 1347 3185 64 427 629 1991 11 2039 1819 2769 39 2129 175 978 2033 3025 2006 1021 1258 1357
472,438 1580 82 3050 262 775 1121 2614 1155 2375 1905 213 3196 2151 653 976 535 1322 690 2499 1355 39 1385 915 139 2696 2305 1079 3010 1009 1631 2642 651 755 1431 2907 2694 435 2441 1741 2815 1724 84 2416 544 570 3107 492 1077 1052
473,393 1872 1450 63 1939 1469 57 56 1142 1128 423 1985 43 1552 145 2146 378 2386 358 825 366 2367 1001 2882 999 569 1669 2716 2939 1385 1297 2654 200 94 2748 1388 2644 618 1602 1771 2626 1798 1808 1811 1834 1844 1572 2543 2542 2171
474,2054 2930 1059 579 1709 1938 1535 145 512 1287 2087 244 1284 1090 2636 2523 1303 2497 252 72 2 1732 494 2727 2115 3119 23 2745 2021 2145 329 27 1255 21 822 1826 3063 191 864 1072 1360 2412 255 1211 1985 1817 2159 2788 1020 705
475,1775 58 1553 3054 1544 1771 1525 1232 200 134 338 1584 2470 1321 951 1135 3052 2189 337 61 2896 964 942 3063 876 740 728 378 87 1 1119 170 1754 1550 411 2138 980 38 84 76 305 2654 2319 40 356 2887 311 873 1576 1409
476,621 1780 370 554 1506 1448 1304 276 2769 2745 437 1679 2236 567 1082 939 1921 166 1734 2930 2352 2871 386 1451 3056 2400 2376 3185 2452 403 1068 1678 2167 3071 815 115 1531 138 2001 2114 581 441 279 21 513 1394 533 3005 890 2547
477,1511 285 2376 2884 1394 33 2082 1385 328 2257 2588 354 639 1608 375 811 1197 467 3098 6 53 213 1314 534 1220 868 2787 1174 903 1833 2185 1845 2238 1827 232 105 39 1558 1004 1959 865 2523 448 51 2040 415 115 1158 634 1239
478,1323 3185 881 888 908 1171 4 137 1275 372 153 1358 970 1368 198 93 922 173 693 435 2 2611 2305 2908 2651 2239 598 694 243 233 1710 86 3172 775 2867 207 1592 1892 1518 2294 2051 136 965 1549 98 340 1077 826 1707 441
479,592 731 2386 405 963 516 2138 2572 390 893 129 698 697 1553 358 786 54 7 1986 84 1156 1232 1913 638 2298 924 1939 2654 935 2582 1584 1985 1775 631 1771 4 170 15 1854 37 1164 2 1572 1486 2013 100 3129 326 2529 2916
480,63 2220 447 2572 271 443 499 176 167 1234 162 1084 2644 358 2888 87 1510 1043 1851 877 1732 1953 825 536 115 856 648 963 1297 2279 1285 756 374 561 638 2882 1810 127 387 2529 1533 579 413 2632 1548 301 2574 1158 1052 1524
481,422 2151 686 2157 274 1229 259 2820 1654 3122 3112 959 81 2568 2539 2617 2490 2879 519 1954 1331 544 2012 2526 1189 545 2022 38 1635 1473 165 535 1146 1250 539 2219 85 2272 536 2213 425 1329 2271 558 467 267 2508 821 1701 2733
482,368 1095 36 11 784 1938 273 6 356 800 1709 174 1467 350 0 1908 2 55 21 2546 1586 134 942 2013 2129 910 2204 625 1731 422 2238 2971 607 964 1316 619 2887 24 1456 1275 145 427 10 1157 3119 2867 377 841 1369 1568
483,1 1106 2307 2362 51 61 2412 1665 70 1938 1658 1448 1908 759 16 1489 2930 739 610 528 3113 0 1523 482 466 368 285 1814 2054 1727 999 494 1044 2709 2858 1951 1800 2393 1094 2607 499 1062 1205 1251 122 90 1822 22 2988 228
484,2469 2546 20 902 128 4 1720 2847 2488 1584 1424 854 405 839 2539 3179 3181 2840 326 673 719 686 1097 814 2574 651 1001 2196 1954 2766 2901 346 2297 800 27 1647 2950 2719 750 968 2519 2386 2716 2349 50 1555 591 1093 2159 1545
485,1394 2289 243 634 1955 1845 512 2630 517 92 134 191 1540 996 2557 2220 1733 96 534 3105 817 47 1204 82 1383 1424 265 2030 2568 38 978 438 213 2022 2179 2960 1774 1954 2774 201 1389 1485 1490 198 581 595 1453 4 923 17
486,319 170 2189 2517 56 1357 2520 752 2152 1656 233 2020 1110 304 27 441 198 615 809 137 1171 2320 888 1574 2074 3172 366 1371 97 93 92 82 81 78 156 1918 1964 37 2184 2769 8 2116 2276 1415 472 1030 1353 2757 108 1231
487,1310 590 1236 1856 2890 268 3079 1588 314 315 2741 1181 1498 92 2979 86 1318 335 1710 938 1148 1051 749 21 481 309 2719 394 354 3042 39 429 1127 2053 142 1438 2294 2276 203 559 3005 102 1185 1952 185 2575 674 357 1190 2113
488,526 2489 5 1144 376 176 537 1035 45 1220 163 1821 47 2564 2490 1964 95 259 3185 2568 1365 2718 1171 1106 1243 2862 221 479 3021 2746 1524 1834 137 37 981 300 939 3139 697 2476 1545 495 904 2283 361 20 374 1430 2033 2946
489,1523 449 1448 2289 353 1368 1582 1743 4 166 2445 1404 421 2702 213 716 1535 886 2824 2273 1707 1293 874 2352 962 1336 262 438 1569 2607 3 175 2960 499 1389 38 610 2220 1715 1059 88 1086 1134 993 437 39 3111 694 380 1540
490,145 1904 21 2990 854 1997 422 262 39 985 2091 2095 1041 1050 2539 268 3021 1273 672 649 683 155 590 565 85 3125 175 309 3122 1590 330 1921 1888 1560 1210 988 1310 59 357 1458 414 61 3041 1926 1745 2463 1854 2151 1414 2079
491,1843 1796 2000 1787 1851 1604 1732 2184 1087 145 2788 558 93 1297 2128 44 1912 1015 1041 106 1821 1357 2813 197 1839 1682 3193 768 1285 2302 2022 641 2222 919 978 2026 621 1073 0 549 1103 365 1342 369 3125 354 2726 1143 922 709
492,21 812 279 1938 2727 734 1211 1059 2159 1015 331 1174 1610 2278 2220 931 499 2035 2609 864 597 3008 30 2124 2555 909 143 437 1318 1079 2996 273 707 934 2523 1656 816 2289 1043 1424 1535 2245 138 1095 502 3005 1163 1908 414 36
493,2401 1135 1695 3177 528 1365 2148 2207 893 255 913 2822 2498 2530 1680 378 2894 447 1115 841 2454 642 2909 499 796 24 212 2412 2495 38 87 3118 2094 1193 50 100 708 707 57 413 2745 3017 624 115 3063 1540 2887 118 63 2497
494,2879 2646 1357 2617 1685 198 179 1102 3018 1114 2563 3030 155 2152 2253 2382 962 3101 315 1331 702 2866 819 1891 1740 404 279 2482 2918 331 1906 3096 2222 879 2630 1424 1015 1245 3021 1534 1707 1818 1518 427 1 346 1908 243 174 106
495,168 744 341 21 997 1682 1021 113 370 570 1054 1414 1404 2587 965 2528 1070 1401 1084 75 1630 1436 502 499 2894 1424 1851 1655 2585 2008 229 2375 948 2087 2054 254 2342 2114 2101 1787 2522 2185 572 2049 753 2497 2079 2476 781 2024
496,67 92 1960 2230 2375 1430 340 4 129 2300 152 1077 871 276 11 1474 448 10 2461 950 45 2476 1158 441 52 2650 1907 83 302 307 1586 1174 1047 1780 888 826 2844 598 2531 2126 2389 1536 1494 128 1314 3056 1 1091 1760 76
497,1738 2483 705 751 2289 2214 2219 1448 21 1992 494 437 2764 369 857 166 1496 2079 2054 124 126 1535 2812 168 1596 2909 1304 295 2158 1415 2630 3130 2760 1845 636 599 1255 1843 2597 2813 1851 1103 155 1450 2882 1488 2008 139 2692 1732
498,888 775 2727 1441 1378 60 2523 357 3048 694 467 1094 448 2195 22 115 1657 874 466 2376 997 1052 499 1901 365 2375 21 1787 394 705 449 49 295 43 672 435 1154 65 1959 13 653 414 2397 179 2269 97 387 334 1630 1084
499,3162 2129 1083 2134 519 1079 3160 1439 2889 938 755 2365 2197 689 17 2704 460 448 174 2306 2053 290 3057 891 1294 3079 52 81 1355 3029 206 102 2636 1558 985 3125 39 1852 1848 669 265 931 699 268 749 145 1156 422 21 2292
500,1879 1892 2235 1377 350 591 660 11 856 705 544 1191 309 2735 104 949 2450 2708 649 641 1717 1414 902 127 3168 3160 2986 1335 625 1883 2779 315 880 2213 1682 487 3174 1041 3036 1523 477 1369 1766 535 1236 2 1746 1237 858 2079
501,139 2940 1563 362 948 989 1596 1782 51 669 1238 352 1346 254 716 2289 1717 1843 2243 1610 1048 673 73 2524 295 3088 1043 1855 382 211 1378 2555 3182 3 921 1787 145 1020 2798 38 1985 271 1480 1336 2909 1798 65 834 1551 2415
502,1335 1169 3168 1898 2038 591 749 2546 1724 1385 597 145 1551 2306 2628 2269 747 1386 388 1079 2231 2285 867 1413 1350 411 2294 1813 931 127 2211 155 641 1610 11 2452 985 1366 1555 1103 1274 856 1751 1794 350 1420 21 734 975 1829
503,1171 449 579 2039 512 466 423 372 2455 1746 1739 1084 1490 1448 2748 827 2830 179 1287 146 2488 115 93 2115 2673 21 2298 370 1709 2782 2577 1689 244 2856 2469 243 1834 1471 54 1303 996 463 716 1832 1985 447 1094 1851 143 437
504,1486 3139 1906 2901 2235 96 98 1142 947 523 250 1693 4 2950 923 1144 1648 367 1145 2089 94 728 1402 1393 3117 2800 712 1995 1373 236 2063 761 2869 281 1331 687 1986 1566 2820 489 2196 123 2911 3121 1135 2419 1313 777 2061 637
505,270 775 4 717 811 693 3088 51 2880 2815 136 510 1427 492 481 1532 175 1 2320 170 2326 348 357 2382 234 1879 2476 417 1661 449 2593 2620 1404 2210 602 651 89 1940 1017 976 1575 674 1386 2301 460 185 641 2247 9 109
506,2793 2587 2562 411 341 1610 372 2159 3050 2542 2569 2204 557 2646 1682 2798 1944 1318 1174 805 1145 854 1709 1095 2887 1405 315 636 1960 844 1369 1277 36 2013 138 1576 272 599 2790 1911 2636 279 435 890 2996 2294 2707 702 2979 991
507,1540 83 21 1687 561 1707 122 1448 166 621 2769 92 3046 1314 1364 279 1523 939 1524 1285 441 1738 1959 2276 3050 2568 1810 2489 1536 1510 271 372 67 2214 1394 1010 86 675 1171 1453 213 1042 2824 1358 93 340 2879 958 256 1287
508,382 2008 1892 82 354 479 1656 1065 1383 1596 567 558 784 2816 44 779 327 723 2058 544 11 346 1 411 610 39 1021 733 234 465 2135 1597 939 175 1148 713 409 357 2238 268 1852 2264 2394 1404 2236 2429 134 978 374 1954
509,697 754 378 2530 1457 962 20 2572 2574 387 1525 61 63 502 3030 232 1097 2654 523 1321 206 638 2901 627 145 427 411 463 2145 358 59 495 1164 1001 2202 1603 458 2764 539 2800 602 340 2730 422 113 153 748 380 1153 317
510,477 2024 127 533 1828 965 2837 922 1668 21 1117 1464 107 185 2278 2387 1207 2301 1758 335 1567 104 600 1656 53 1358 844 1498 1820 67 1693 476 1764 1598 1856 572 2779 2748 657 2735 562 1120 1413 938 2402 1879 2382 449 318 2057
511,2047 2887 1433 716 997 139 727 2489 1559 60 28 118 2579 888 95 2089 979 545 561 65 52 76 1070 1060 169 446 43 87 41 1035 1682 502 1780 1264 456 337 1106 22 218 2440 286 6 5 1985 13 295 962 1149 805 11
512,145 1421 1993 1997 1236 1124 974 1555 2546 2887 350 50 179 1 2129 597 669 309 2766 1194 609 2628 3179 2463 2901 1093 96 1825 951 1839 387 422 1286 1250 962 481 1043 343 38 689 2196 1888 2589 175 2664 503 2597 1511 91 66
513,903 722 1065 937 357 2287 1523 2054 2885 375 126 2788 485 684 93 2765 506 79 1198 2339 2336 2197 1130 383 103 1127 883 3162 1732 565 2892 590 497 612 1357 1843 683 85 2930 689 1108 39 1406 2835 3154 3119 448 1358 44 351
514,758 1708 1568 597 1197 2365 981 271 119 775 2527 1110 976 1963 639 2623 781 939 1667 1356 654 438 553 1683 1171 850 838 2574 574 375 1410 297 570 374 489 3151 294 276 698 817 75 495 2590 691 45 1964 2382 42 41 233
515,1736 166 978 1418 375 1845 1079 1740 30 800 27 3181 1120 448 422 17 417 1937 1531 865 2220 2200 1260 1386 891 2686 931 2764 2774 2028 2006 962 1936 319 1535 902 487 2645 1415 2302 297 1010 877 508 1596 267 1904 418 2297 2417
516,542 4 234 197 94 435 1110 450 452 530 1046 565 49 580 1009 826 874 1404 1185 11 976 1454 761 1489 687 39 262 2361 979 1257 285 495 444 238 1052 719 881 1155 715 2093 639 382 959 34 2252 1962 1741 245 51 17
517,885 3164 2719 2546 918 881 2427 3179 288 1237 559 2023 88 1413 598 1042 1275 981 2232 311 411 82 1369 2628 142 1171 315 3029 1683 2625 274 1556 621 1911 303 1189 313 1051 1335 1733 625 1745 1607 674 330 990 1850 2297 959 1576
518,881 1404 874 565 2885 758 382 1035 94 2719 79 449 1892 2294 1102 544 23 129 722 865 103 2636 761 151 2652 213 720 2472 0 1717 2292 898 660 1923 485 1015 816 238 2300 719 1803 179 1145 552 383 93 67 2854 427 138
519,2 2039 353 3088 2483 2673 1555 1707 362 22 2597 2231 1718 570 1204 2655 3068 3178 948 2522 2054 542 1926 2318 75 1540 2525 2982 949 537 680 387 716 1079 769 1741 1911 2079 128 3063 2220 1185 2441 118 139 520 1462 330 3006 212
520,2837 1250 949 67 928 482 2445 871 1941 1284 939 2986 2582 411 50 3008 2871 2220 1251 1954 2930 716 1259 738 152 1138 1542 1823 1766 2632 437 279 1148 1233 1738 1869 1043 210 684 441 477 1587 2302 282 56 629 634 109 298 713
521,454 1765 2302 335 3196 2909 2997 139 495 497 2493 2720 76 1488 67 11 2035 951 957 3188 4 3039 1393 213 870 1491 1342 1648 2000 1596 1498 1701 428 1210 194 580 1492 1109 1692 274 2946 126 73 1931 2352 2871 327 2445 1328 1581
522,1129 3082 2319 1550 360 516 523 796 1004 731 546 550 2603 427 2730 2254 2465 2981 1703 1744 1771 1140 1235 1297 1412 1811 2004 913 1680 2281 1553 2056 2019 1530 3109 2939 712 338 1909 2439 1533 2460 87 2087 650 695 83 1373 151 2406
523,1709 1551 145 1166 1586 1604 544 772 1124 1988 2930 1736 1918 177 3041 179 1050 3077 1848 460 2085 2947 2440 328 819 1238 2197 2129 1414 2513 1470 800 2514 2091 698 140 3196 206 3193 3113 2079 3125 1997 2693 466 187 1320 1229 1617 578
524,2564 2184 2137 99 919 3110 1050 186 1414 2649 2039 1257 1331 2419 243 422 347 1870 351 238 2448 354 174 1395 3 0 86 6 816 1559 779 817 776 2719 3174 2220 2301 761 888 136 1169 753 2706 1950 580 758 549 3098 5 22
525,1042 1283 2114 1095 1964 372 382 1365 1145 1237 1648 87 86 300 805 1277 2531 203 137 357 1337 2616 284 1406 1765 931 46 1678 2343 148 41 57 1417 446 716 2894 1035 3079 198 2401 99 18 1724 1065 573 2715 1494 1879 2950 685
526,13 122 1035 1037 1095 1710 38 340 1145 3085 238 1345 2034 2243 21 22 1814 1405 1217 250 137 2362 1154 1906 991 1770 664 2024 1619 86 2650 1832 1540 1964 561 550 1957 2875 509 919 2088 66 949 2089 970 989 55 2239 243 1529
527,1523 2617 713 1014 21 1854 1500 1043 1959 1374 2830 3030 1642 58 1548 2469 2197 728 2930 2760 1303 423 918 1321 815 2087 2182 290 1904 2988 2519 1499 1938 2498 1087 3063 776 1233 36 1597 2665 2901 448 937 2812 3077 65 698 935 2196
528,1020 1959 27 2412 1814 256 1331 1072 1709 1936 2665 2488 549 2302 136 870 1536 1041 21 6 3 403 2257 1368 378 2009 282 2450 1186 22 361 734 3046 939 2691 3008 1018 866 1373 815 2077 970 197 2128 466 1805 1036 1110 1718 2965
529,1347 922 1284 297 1821 1892 983 859 870 252 1021 1033 1043 487 1258 693 1568 1404 104 1364 2158 3125 2378 2008 3048 716 513 175 44 949 477 756 1464 3159 1386 1959 242 2781 1722 2191 309 648 1843 374 1072 973 276 1707 145 856
530,2375 267 537 1510 2892 95 529 805 2718 2039 119 1845 690 1981 22 2230 109 449 502 1595 173 1687 926 991 3050 1277 99 2273 2673 558 454 153 2651 661 370 1106 758 1285 1964 958 177 2557 1739 2246 1158 2564 809 207 182 179
531,480 634 3098 21 3064 86 1171 1239 1255 415 1679 1708 1743 2440 2039 2184 1879 2 115 1110 2859 1204 244 279 17 517 370 404 1860 2547 779 2392 51 909 268 213 198 3188 1518 1959 543 1424 775 928 1059 67 2442 2760 1523 723
532,1369 1114 1116 1123 1231 1335 2614 1321 2618 1340 2581 2569 1286 1082 1248 2519 2646 210 2440 2752 1448 2739 230 1167 1174 956 63 852 418 856 861 2174 873 1665 602 931 935 2764 2896 2278 2285 1576 986 2336 1558 1554 126 1464 2804 2699
533,229 1035 2812 1592 1091 719 153 1892 3166 2684 1981 67 11 2708 2452 86 1603 838 98 3098 411 1687 2006 692 93 2276 1964 674 3196 2411 993 1353 265 1588 23 108 2375 1518 2790 191 950 138 315 879 242 709 1498 1453 1494 99
534,2173 609 1120 1095 1525 1542 2317 411 2764 326 790 210 338 990 2524 2887 697 1201 598 1448 964 1296 58 2766 512 1753 21 1369 2959 2793 2038 1429 1438 2646 2841 1555 87 2562 1329 1834 39 206 420 3013 259 2636 1608 2202 809 1631
535,87 850 3186 2555 2882 2003 235 1977 697 997 1784 3182 1883 2955 2138 2887 1965 1084 1322 1936 2443 403 546 1287 1342 2045 2644 2323 856 2702 443 2281 2892 1306 921 21 93 2572 2460 2939 3106 609 2543 63 167 35 1851 195 177 638
536,1682 53 1732 1674 823 682 672 1654 1302 1825 485 1621 91 2135 2788 745 1260 1076 709 121 2813 2058 1959 2691 111 2469 1254 2236 1511 354 641 2565 1941 1914 1236 705 1736 1084 1906 2077 1997 983 744 1198 2801 3125 3091 2252 536 480
537,81 809 2081 1501 186 304 45 128 285 348 2841 1367 1964 2768 3139 16 2246 537 173 2313 97 1869 8 1053 86 167 559 497 654 1981 666 2089 419 2720 1465 22 993 226 116 2428 314 361 1419 1406 2757 525 311 231 1077 3
538,1046 677 2089 671 759 1981 642 2531 0 1145 1421 937 2589 957 2950 523 1001 1358 1069 492 12 489 9 1030 482 99 716 2432 5 201 1277 1384 1976 1919 1879 404 2275 2008 1884 1424 1243 1720 2235 515 152 3050 1696 2609 2557 2716
539,1856 546 2247 796 1082 1780 2439 89 1065 567 332 1847 1579 2930 1115 2236 577 204 157 458 1530 2238 1936 1272 2593 61 2386 1369 248 93 1190 1078 1527 15 1243 1572 1833 2326 640 2098 913 2630 768 208 350 1854 2981 65 757 2006
540,2289 734 169 1094 1780 816 1732 2054 1718 437 2431 115 2220 2230 485 597 95 499 528 610 2419 1285 1336 2005 3114 2523 351 978 158 2279 1654 254 44 3088 952 536 1985 2655 1124 447 276 3193 1378 3005 1158 2393 480 1090 271 2264
